prompt_id,rank,reward
cta_qa_0000,0,-35.500000
cta_qa_0000,1,-35.500000
cta_qa_0000,2,-1.232431
cta_qa_0000,3,-35.500000
cta_qa_0000,4,-1.232431
cta_qa_0000,5,-35.500000
cta_qa_0000,6,-35.500000
cta_qa_0000,7,-35.500000
cta_qa_0000,8,-35.125000
cta_qa_0000,9,-35.500000
cta_qa_0000,10,-1.232431
cta_qa_0000,11,-35.500000
cta_qa_0000,12,-1.232431
cta_qa_0000,13,-1.232431
cta_qa_0000,14,-35.500000
cta_qa_0000,15,-35.500000
cta_qa_0000,16,-35.250000
cta_qa_0000,17,-35.250000
cta_qa_0000,18,-35.250000
cta_qa_0000,19,-35.250000
cta_qa_0000,20,-35.250000
cta_qa_0000,21,-35.250000
cta_qa_0000,22,-35.250000
cta_qa_0000,23,-35.250000
cta_qa_0000,24,-35.250000
cta_qa_0000,25,-35.250000
cta_qa_0000,26,-35.250000
cta_qa_0000,27,-35.250000
cta_qa_0000,28,-35.250000
cta_qa_0000,29,-35.250000
cta_qa_0000,30,-35.250000
cta_qa_0000,31,-35.250000
cta_qa_0000,32,-35.250000
cta_qa_0000,33,-35.250000
cta_qa_0000,34,-35.250000
cta_qa_0000,35,-35.250000
cta_qa_0000,36,-35.250000
cta_qa_0000,37,-35.250000
cta_qa_0000,38,-35.250000
cta_qa_0000,39,-35.250000
cta_qa_0000,40,-35.500000
cta_qa_0000,41,-35.500000
cta_qa_0000,42,-17.304813
cta_qa_0000,43,-35.500000
cta_qa_0000,44,-35.500000
cta_qa_0000,45,-35.500000
cta_qa_0000,46,-1.232431
cta_qa_0000,47,-35.500000
cta_qa_0000,48,-17.301739
cta_qa_0000,49,-17.301739
cta_qa_0000,50,-17.301739
cta_qa_0000,51,-35.750000
cta_qa_0000,52,-17.301739
cta_qa_0000,53,-17.301739
cta_qa_0000,54,-17.301739
cta_qa_0000,55,-17.301739
cta_qa_0000,56,-35.250000
cta_qa_0000,57,-35.250000
cta_qa_0000,58,-35.250000
cta_qa_0000,59,-35.250000
cta_qa_0000,60,-35.250000
cta_qa_0000,61,-35.250000
cta_qa_0000,62,-35.250000
cta_qa_0000,63,-35.250000
cta_qa_0001,0,-1.778146
cta_qa_0001,1,-35.125000
cta_qa_0001,2,-35.125000
cta_qa_0001,3,-1.588582
cta_qa_0001,4,-35.125000
cta_qa_0001,5,-35.125000
cta_qa_0001,6,-35.375000
cta_qa_0001,7,-1.588582
cta_qa_0001,8,2.805477
cta_qa_0001,9,-19.399817
cta_qa_0001,10,2.805477
cta_qa_0001,11,-19.399817
cta_qa_0001,12,2.805477
cta_qa_0001,13,-6.009542
cta_qa_0001,14,-34.375000
cta_qa_0001,15,2.805477
cta_qa_0001,16,-35.125000
cta_qa_0001,17,-5.172114
cta_qa_0001,18,-1.588582
cta_qa_0001,19,-35.125000
cta_qa_0001,20,-35.125000
cta_qa_0001,21,-5.172114
cta_qa_0001,22,-35.125000
cta_qa_0001,23,-35.125000
cta_qa_0001,24,5.452740
cta_qa_0001,25,5.915892
cta_qa_0001,26,5.915892
cta_qa_0001,27,5.915892
cta_qa_0001,28,5.093875
cta_qa_0001,29,-2.498296
cta_qa_0001,30,5.915892
cta_qa_0001,31,-36.000000
cta_qa_0001,32,3.318594
cta_qa_0001,33,-1.660351
cta_qa_0001,34,0.413415
cta_qa_0001,35,-0.765820
cta_qa_0001,36,-0.765820
cta_qa_0001,37,-22.500000
cta_qa_0001,38,-0.765820
cta_qa_0001,39,-0.765820
cta_qa_0001,40,-19.399817
cta_qa_0001,41,-4.277961
cta_qa_0001,42,-19.399817
cta_qa_0001,43,-35.000000
cta_qa_0001,44,-19.399817
cta_qa_0001,45,-4.207698
cta_qa_0001,46,-4.207698
cta_qa_0001,47,-19.399817
cta_qa_0001,48,-5.731304
cta_qa_0001,49,-35.125000
cta_qa_0001,50,-35.125000
cta_qa_0001,51,-35.125000
cta_qa_0001,52,-5.642246
cta_qa_0001,53,-1.588582
cta_qa_0001,54,-35.125000
cta_qa_0001,55,-35.125000
cta_qa_0001,56,1.189220
cta_qa_0001,57,4.967902
cta_qa_0001,58,4.967902
cta_qa_0001,59,-32.250000
cta_qa_0001,60,1.189220
cta_qa_0001,61,4.967902
cta_qa_0001,62,1.189220
cta_qa_0001,63,4.971352
cta_qa_0002,0,2.545244
cta_qa_0002,1,1.784277
cta_qa_0002,2,-0.855881
cta_qa_0002,3,4.428070
cta_qa_0002,4,1.949558
cta_qa_0002,5,-0.127350
cta_qa_0002,6,-37.375000
cta_qa_0002,7,2.545244
cta_qa_0002,8,2.105691
cta_qa_0002,9,2.105691
cta_qa_0002,10,-36.750000
cta_qa_0002,11,2.105691
cta_qa_0002,12,-36.750000
cta_qa_0002,13,-1.645891
cta_qa_0002,14,2.105691
cta_qa_0002,15,-1.645891
cta_qa_0002,16,-0.060944
cta_qa_0002,17,-0.060944
cta_qa_0002,18,-35.875000
cta_qa_0002,19,5.090256
cta_qa_0002,20,5.090256
cta_qa_0002,21,3.214712
cta_qa_0002,22,-0.060944
cta_qa_0002,23,5.090256
cta_qa_0002,24,-2.803082
cta_qa_0002,25,-35.750000
cta_qa_0002,26,3.261308
cta_qa_0002,27,-2.803082
cta_qa_0002,28,3.261308
cta_qa_0002,29,3.261308
cta_qa_0002,30,4.445849
cta_qa_0002,31,-2.803082
cta_qa_0002,32,-1.645891
cta_qa_0002,33,-36.750000
cta_qa_0002,34,2.105691
cta_qa_0002,35,-1.645891
cta_qa_0002,36,-1.645891
cta_qa_0002,37,2.105691
cta_qa_0002,38,-36.750000
cta_qa_0002,39,-36.750000
cta_qa_0002,40,-1.645891
cta_qa_0002,41,2.105691
cta_qa_0002,42,-1.645891
cta_qa_0002,43,-1.645891
cta_qa_0002,44,-36.750000
cta_qa_0002,45,-36.750000
cta_qa_0002,46,2.105691
cta_qa_0002,47,2.105691
cta_qa_0002,48,-2.213494
cta_qa_0002,49,0.655150
cta_qa_0002,50,1.396850
cta_qa_0002,51,-0.513859
cta_qa_0002,52,0.655150
cta_qa_0002,53,1.396850
cta_qa_0002,54,-36.625000
cta_qa_0002,55,1.188745
cta_qa_0002,56,4.448735
cta_qa_0002,57,-4.344281
cta_qa_0002,58,-34.500000
cta_qa_0002,59,-4.344281
cta_qa_0002,60,-14.184978
cta_qa_0002,61,-14.184978
cta_qa_0002,62,-4.344281
cta_qa_0002,63,-14.184978
cta_qa_0003,0,2.770992
cta_qa_0003,1,-0.880579
cta_qa_0003,2,-1.327777
cta_qa_0003,3,1.667392
cta_qa_0003,4,-2.709815
cta_qa_0003,5,-1.089129
cta_qa_0003,6,-35.625000
cta_qa_0003,7,1.667392
cta_qa_0003,8,-0.956235
cta_qa_0003,9,-0.116180
cta_qa_0003,10,-34.875000
cta_qa_0003,11,-35.375000
cta_qa_0003,12,-34.875000
cta_qa_0003,13,-0.956235
cta_qa_0003,14,-0.956235
cta_qa_0003,15,-34.875000
cta_qa_0003,16,-18.517071
cta_qa_0003,17,-34.875000
cta_qa_0003,18,-0.116180
cta_qa_0003,19,-35.375000
cta_qa_0003,20,-0.116180
cta_qa_0003,21,-0.116180
cta_qa_0003,22,-34.875000
cta_qa_0003,23,-35.375000
cta_qa_0003,24,1.259815
cta_qa_0003,25,0.619205
cta_qa_0003,26,-1.739323
cta_qa_0003,27,-0.343398
cta_qa_0003,28,5.506413
cta_qa_0003,29,-0.343398
cta_qa_0003,30,-0.329532
cta_qa_0003,31,-36.125000
cta_qa_0003,32,-34.875000
cta_qa_0003,33,-0.956235
cta_qa_0003,34,-4.706891
cta_qa_0003,35,-34.875000
cta_qa_0003,36,-0.116180
cta_qa_0003,37,-18.517071
cta_qa_0003,38,-34.875000
cta_qa_0003,39,-18.669214
cta_qa_0003,40,4.410543
cta_qa_0003,41,-36.500000
cta_qa_0003,42,-6.762317
cta_qa_0003,43,-36.875000
cta_qa_0003,44,4.410543
cta_qa_0003,45,6.140798
cta_qa_0003,46,6.140798
cta_qa_0003,47,-0.253752
cta_qa_0003,48,0.222244
cta_qa_0003,49,-35.250000
cta_qa_0003,50,-0.350209
cta_qa_0003,51,0.619205
cta_qa_0003,52,-0.329532
cta_qa_0003,53,-0.565041
cta_qa_0003,54,-0.329532
cta_qa_0003,55,-0.350209
cta_qa_0003,56,-32.750000
cta_qa_0003,57,-0.253752
cta_qa_0003,58,4.410543
cta_qa_0003,59,-0.253752
cta_qa_0003,60,4.410543
cta_qa_0003,61,-0.253752
cta_qa_0003,62,6.393902
cta_qa_0003,63,3.897814
cta_qa_0004,0,-9.748259
cta_qa_0004,1,-2.422348
cta_qa_0004,2,6.149181
cta_qa_0004,3,-36.125000
cta_qa_0004,4,-18.018608
cta_qa_0004,5,-10.793848
cta_qa_0004,6,-9.748259
cta_qa_0004,7,-2.740913
cta_qa_0004,8,5.801267
cta_qa_0004,9,6.688181
cta_qa_0004,10,1.496141
cta_qa_0004,11,5.667419
cta_qa_0004,12,6.688181
cta_qa_0004,13,5.667419
cta_qa_0004,14,-36.375000
cta_qa_0004,15,5.667419
cta_qa_0004,16,-34.250000
cta_qa_0004,17,-34.250000
cta_qa_0004,18,0.351625
cta_qa_0004,19,1.496141
cta_qa_0004,20,-34.250000
cta_qa_0004,21,-23.544481
cta_qa_0004,22,-23.050369
cta_qa_0004,23,1.496141
cta_qa_0004,24,-18.018608
cta_qa_0004,25,5.292266
cta_qa_0004,26,5.861740
cta_qa_0004,27,5.861740
cta_qa_0004,28,-1.312204
cta_qa_0004,29,-36.125000
cta_qa_0004,30,5.861740
cta_qa_0004,31,-10.793848
cta_qa_0004,32,2.897593
cta_qa_0004,33,-14.031496
cta_qa_0004,34,5.308754
cta_qa_0004,35,1.067991
cta_qa_0004,36,1.623312
cta_qa_0004,37,-2.979701
cta_qa_0004,38,-2.081999
cta_qa_0004,39,-35.375000
cta_qa_0004,40,6.688181
cta_qa_0004,41,4.580328
cta_qa_0004,42,6.688181
cta_qa_0004,43,2.244356
cta_qa_0004,44,6.688181
cta_qa_0004,45,1.496141
cta_qa_0004,46,6.688181
cta_qa_0004,47,-34.250000
cta_qa_0004,48,6.688181
cta_qa_0004,49,-1.365248
cta_qa_0004,50,6.688181
cta_qa_0004,51,6.688181
cta_qa_0004,52,6.688181
cta_qa_0004,53,6.688181
cta_qa_0004,54,-34.250000
cta_qa_0004,55,4.580328
cta_qa_0004,56,-9.871411
cta_qa_0004,57,-36.125000
cta_qa_0004,58,-9.871411
cta_qa_0004,59,5.292266
cta_qa_0004,60,-9.748259
cta_qa_0004,61,-18.018608
cta_qa_0004,62,5.292266
cta_qa_0004,63,5.292266
cta_qa_0005,0,-35.875000
cta_qa_0005,1,-35.875000
cta_qa_0005,2,-36.375000
cta_qa_0005,3,-35.875000
cta_qa_0005,4,-36.375000
cta_qa_0005,5,5.156823
cta_qa_0005,6,-36.375000
cta_qa_0005,7,-35.875000
cta_qa_0005,8,0.505411
cta_qa_0005,9,0.505411
cta_qa_0005,10,-6.006720
cta_qa_0005,11,0.505411
cta_qa_0005,12,0.505411
cta_qa_0005,13,0.505411
cta_qa_0005,14,0.505411
cta_qa_0005,15,-34.750000
cta_qa_0005,16,5.183671
cta_qa_0005,17,5.183671
cta_qa_0005,18,5.183671
cta_qa_0005,19,5.183671
cta_qa_0005,20,4.299644
cta_qa_0005,21,5.217073
cta_qa_0005,22,5.183671
cta_qa_0005,23,-33.875000
cta_qa_0005,24,-36.375000
cta_qa_0005,25,-36.375000
cta_qa_0005,26,-36.875000
cta_qa_0005,27,-35.875000
cta_qa_0005,28,-36.375000
cta_qa_0005,29,-36.375000
cta_qa_0005,30,-36.375000
cta_qa_0005,31,5.156823
cta_qa_0005,32,-35.875000
cta_qa_0005,33,-36.375000
cta_qa_0005,34,-36.375000
cta_qa_0005,35,-36.375000
cta_qa_0005,36,-36.375000
cta_qa_0005,37,-36.375000
cta_qa_0005,38,-36.375000
cta_qa_0005,39,5.156823
cta_qa_0005,40,-36.375000
cta_qa_0005,41,-36.375000
cta_qa_0005,42,-36.375000
cta_qa_0005,43,-36.750000
cta_qa_0005,44,-36.375000
cta_qa_0005,45,-36.375000
cta_qa_0005,46,-36.375000
cta_qa_0005,47,-36.375000
cta_qa_0005,48,-35.250000
cta_qa_0005,49,-6.348094
cta_qa_0005,50,-6.348094
cta_qa_0005,51,-6.348094
cta_qa_0005,52,-12.656696
cta_qa_0005,53,-6.348094
cta_qa_0005,54,-6.348094
cta_qa_0005,55,-12.656696
cta_qa_0005,56,-36.375000
cta_qa_0005,57,-36.375000
cta_qa_0005,58,5.156823
cta_qa_0005,59,-36.375000
cta_qa_0005,60,-5.008243
cta_qa_0005,61,-36.375000
cta_qa_0005,62,-36.375000
cta_qa_0005,63,-36.375000
cta_qa_0006,0,-35.250000
cta_qa_0006,1,-3.263031
cta_qa_0006,2,1.440848
cta_qa_0006,3,-6.096771
cta_qa_0006,4,3.552983
cta_qa_0006,5,3.552983
cta_qa_0006,6,-2.149565
cta_qa_0006,7,3.281037
cta_qa_0006,8,3.630214
cta_qa_0006,9,-7.428389
cta_qa_0006,10,4.995550
cta_qa_0006,11,4.995550
cta_qa_0006,12,-19.062170
cta_qa_0006,13,-36.125000
cta_qa_0006,14,0.477988
cta_qa_0006,15,3.630214
cta_qa_0006,16,3.810468
cta_qa_0006,17,-1.356569
cta_qa_0006,18,-18.576653
cta_qa_0006,19,-0.960678
